"","boot","cols","Accuracy","acc_teste","mean_acc_test"
"3070",768,2,1,0.445,0.4875
"3071",768,3,1,0.5,0.4875
"3072",768,4,1,0.525,0.4875
"3073",769,1,1,0.54,0.4675
"3074",769,2,1,0.465,0.4675
"3075",769,3,1,0.44,0.4675
"3076",769,4,1,0.47,0.4675
"3077",770,1,1,0.46,0.455
"3078",770,2,1,0.5,0.455
"3079",770,3,1,0.43,0.455
"3080",770,4,1,0.45,0.455
"3081",771,1,1,0.495,0.495
"3082",771,2,1,0.455,0.495
"3083",771,3,1,0.495,0.495
"3084",771,4,1,0.55,0.495
"3085",772,1,1,0.505,0.4825
"3086",772,2,1,0.47,0.4825
"3087",772,3,1,0.495,0.4825
"3088",772,4,1,0.425,0.4825
"3089",773,1,1,0.525,0.485
"3090",773,2,1,0.485,0.485
"3091",773,3,1,0.455,0.485
"3092",773,4,1,0.485,0.485
"3093",774,1,1,0.545,0.535
"3094",774,2,1,0.535,0.535
"3095",774,3,1,0.535,0.535
"3096",774,4,1,0.42,0.535
"3097",775,1,1,0.53,0.5325
"3098",775,2,1,0.545,0.5325
"3099",775,3,1,0.535,0.5325
"3100",775,4,1,0.465,0.5325
"3101",776,1,1,0.535,0.4775
"3102",776,2,1,0.465,0.4775
"3103",776,3,1,0.465,0.4775
"3104",776,4,1,0.49,0.4775
"3105",777,1,1,0.58,0.5725
"3106",777,2,1,0.565,0.5725
"3107",777,3,1,0.6,0.5725
"3108",777,4,1,0.505,0.5725
"3109",778,1,1,0.505,0.5225
"3110",778,2,1,0.54,0.5225
"3111",778,3,1,0.565,0.5225
"3112",778,4,1,0.445,0.5225
"3113",779,1,1,0.535,0.53
"3114",779,2,1,0.56,0.53
"3115",779,3,1,0.47,0.53
"3116",779,4,1,0.525,0.53
"3117",780,1,1,0.495,0.51
"3118",780,2,1,0.525,0.51
"3119",780,3,1,0.54,0.51
"3120",780,4,1,0.445,0.51
"3121",781,1,1,0.525,0.53
"3122",781,2,1,0.54,0.53
"3123",781,3,1,0.535,0.53
"3124",781,4,1,0.5,0.53
"3125",782,1,1,0.56,0.52
"3126",782,2,1,0.415,0.52
"3127",782,3,1,0.485,0.52
"3128",782,4,1,0.555,0.52
"3129",783,1,1,0.525,0.475
"3130",783,2,1,0.435,0.475
"3131",783,3,1,0.445,0.475
"3132",783,4,1,0.505,0.475
"3133",784,1,1,0.54,0.505
"3134",784,2,1,0.51,0.505
"3135",784,3,1,0.5,0.505
"3136",784,4,1,0.5,0.505
"3137",785,1,1,0.545,0.4775
"3138",785,2,1,0.445,0.4775
"3139",785,3,1,0.5,0.4775
"3140",785,4,1,0.455,0.4775
"3141",786,1,1,0.525,0.5275
"3142",786,2,1,0.545,0.5275
"3143",786,3,1,0.53,0.5275
"3144",786,4,1,0.51,0.5275
"3145",787,1,1,0.495,0.4575
"3146",787,2,1,0.42,0.4575
"3147",787,3,1,0.455,0.4575
"3148",787,4,1,0.46,0.4575
"3149",788,1,1,0.555,0.52
"3150",788,2,1,0.54,0.52
"3151",788,3,1,0.5,0.52
"3152",788,4,1,0.465,0.52
"3153",789,1,1,0.545,0.53
"3154",789,2,1,0.49,0.53
"3155",789,3,1,0.535,0.53
"3156",789,4,1,0.525,0.53
"3157",790,1,1,0.53,0.5325
"3158",790,2,1,0.54,0.5325
"3159",790,3,1,0.535,0.5325
"3160",790,4,1,0.455,0.5325
"3161",791,1,1,0.53,0.515
"3162",791,2,1,0.5,0.515
"3163",791,3,1,0.55,0.515
"3164",791,4,1,0.455,0.515
"3165",792,1,1,0.505,0.47
"3166",792,2,1,0.415,0.47
"3167",792,3,1,0.545,0.47
"3168",792,4,1,0.435,0.47
"3169",793,1,1,0.52,0.495
"3170",793,2,1,0.425,0.495
"3171",793,3,1,0.515,0.495
"3172",793,4,1,0.475,0.495
"3173",794,1,1,0.535,0.525
"3174",794,2,1,0.515,0.525
"3175",794,3,1,0.57,0.525
"3176",794,4,1,0.47,0.525
"3177",795,1,1,0.49,0.485
"3178",795,2,1,0.47,0.485
"3179",795,3,1,0.5,0.485
"3180",795,4,1,0.48,0.485
"3181",796,1,1,0.53,0.5075
"3182",796,2,1,0.51,0.5075
"3183",796,3,1,0.48,0.5075
"3184",796,4,1,0.505,0.5075
"3185",797,1,1,0.495,0.465
"3186",797,2,1,0.45,0.465
"3187",797,3,1,0.455,0.465
"3188",797,4,1,0.475,0.465
"3189",798,1,1,0.55,0.5125
"3190",798,2,1,0.48,0.5125
"3191",798,3,1,0.545,0.5125
"3192",798,4,1,0.44,0.5125
"3193",799,1,1,0.56,0.525
"3194",799,2,1,0.495,0.525
"3195",799,3,1,0.555,0.525
"3196",799,4,1,0.46,0.525
"3197",800,1,1,0.545,0.47
"3198",800,2,1,0.485,0.47
"3199",800,3,1,0.455,0.47
"3200",800,4,1,0.42,0.47
"3201",801,1,1,0.61,0.5425
"3202",801,2,1,0.49,0.5425
"3203",801,3,1,0.59,0.5425
"3204",801,4,1,0.495,0.5425
"3205",802,1,1,0.56,0.5025
"3206",802,2,1,0.45,0.5025
"3207",802,3,1,0.525,0.5025
"3208",802,4,1,0.48,0.5025
"3209",803,1,1,0.54,0.515
"3210",803,2,1,0.51,0.515
"3211",803,3,1,0.52,0.515
"3212",803,4,1,0.505,0.515
"3213",804,1,1,0.48,0.4925
"3214",804,2,1,0.505,0.4925
"3215",804,3,1,0.53,0.4925
"3216",804,4,1,0.465,0.4925
"3217",805,1,1,0.535,0.5375
"3218",805,2,1,0.54,0.5375
"3219",805,3,1,0.55,0.5375
"3220",805,4,1,0.495,0.5375
"3221",806,1,1,0.51,0.485
"3222",806,2,1,0.46,0.485
"3223",806,3,1,0.51,0.485
"3224",806,4,1,0.455,0.485
"3225",807,1,1,0.485,0.4925
"3226",807,2,1,0.5,0.4925
"3227",807,3,1,0.515,0.4925
"3228",807,4,1,0.415,0.4925
"3229",808,1,1,0.485,0.4775
"3230",808,2,1,0.445,0.4775
"3231",808,3,1,0.47,0.4775
"3232",808,4,1,0.5,0.4775
"3233",809,1,1,0.5,0.4925
"3234",809,2,1,0.485,0.4925
"3235",809,3,1,0.53,0.4925
"3236",809,4,1,0.48,0.4925
"3237",810,1,1,0.535,0.4875
"3238",810,2,1,0.46,0.4875
"3239",810,3,1,0.475,0.4875
"3240",810,4,1,0.5,0.4875
"3241",811,1,1,0.54,0.55
"3242",811,2,1,0.56,0.55
"3243",811,3,1,0.61,0.55
"3244",811,4,1,0.385,0.55
"3245",812,1,1,0.575,0.515
"3246",812,2,1,0.525,0.515
"3247",812,3,1,0.47,0.515
"3248",812,4,1,0.505,0.515
"3249",813,1,1,0.515,0.485
"3250",813,2,1,0.405,0.485
"3251",813,3,1,0.51,0.485
"3252",813,4,1,0.46,0.485
"3253",814,1,1,0.48,0.475
"3254",814,2,1,0.43,0.475
"3255",814,3,1,0.56,0.475
"3256",814,4,1,0.47,0.475
"3257",815,1,1,0.535,0.49
"3258",815,2,1,0.385,0.49
"3259",815,3,1,0.475,0.49
"3260",815,4,1,0.505,0.49
"3261",816,1,1,0.505,0.51
"3262",816,2,1,0.54,0.51
"3263",816,3,1,0.515,0.51
"3264",816,4,1,0.49,0.51
"3265",817,1,1,0.495,0.485
"3266",817,2,1,0.515,0.485
"3267",817,3,1,0.475,0.485
"3268",817,4,1,0.445,0.485
"3269",818,1,1,0.485,0.4875
"3270",818,2,1,0.465,0.4875
"3271",818,3,1,0.49,0.4875
"3272",818,4,1,0.52,0.4875
"3273",819,1,1,0.52,0.4825
"3274",819,2,1,0.53,0.4825
"3275",819,3,1,0.445,0.4825
"3276",819,4,1,0.42,0.4825
"3277",820,1,1,0.535,0.505
"3278",820,2,1,0.43,0.505
"3279",820,3,1,0.54,0.505
"3280",820,4,1,0.475,0.505
"3281",821,1,1,0.53,0.525
"3282",821,2,1,0.54,0.525
"3283",821,3,1,0.52,0.525
"3284",821,4,1,0.505,0.525
"3285",822,1,1,0.565,0.51
"3286",822,2,1,0.495,0.51
"3287",822,3,1,0.525,0.51
"3288",822,4,1,0.435,0.51
"3289",823,1,1,0.525,0.5025
"3290",823,2,1,0.51,0.5025
"3291",823,3,1,0.495,0.5025
"3292",823,4,1,0.45,0.5025
"3293",824,1,1,0.53,0.49
"3294",824,2,1,0.46,0.49
"3295",824,3,1,0.515,0.49
"3296",824,4,1,0.465,0.49
"3297",825,1,1,0.545,0.4975
"3298",825,2,1,0.48,0.4975
"3299",825,3,1,0.515,0.4975
"3300",825,4,1,0.48,0.4975
"3301",826,1,1,0.5,0.4875
"3302",826,2,1,0.475,0.4875
"3303",826,3,1,0.48,0.4875
"3304",826,4,1,0.495,0.4875
"3305",827,1,1,0.525,0.4975
"3306",827,2,1,0.455,0.4975
"3307",827,3,1,0.47,0.4975
"3308",827,4,1,0.525,0.4975
"3309",828,1,1,0.535,0.5225
"3310",828,2,1,0.54,0.5225
"3311",828,3,1,0.49,0.5225
"3312",828,4,1,0.51,0.5225
"3313",829,1,1,0.57,0.5625
"3314",829,2,1,0.37,0.5625
"3315",829,3,1,0.605,0.5625
"3316",829,4,1,0.555,0.5625
"3317",830,1,1,0.46,0.48
"3318",830,2,1,0.56,0.48
"3319",830,3,1,0.5,0.48
"3320",830,4,1,0.425,0.48
"3321",831,1,1,0.575,0.5025
"3322",831,2,1,0.545,0.5025
"3323",831,3,1,0.46,0.5025
"3324",831,4,1,0.455,0.5025
"3325",832,1,1,0.49,0.505
"3326",832,2,1,0.485,0.505
"3327",832,3,1,0.545,0.505
"3328",832,4,1,0.52,0.505
"3329",833,1,1,0.59,0.52
"3330",833,2,1,0.53,0.52
"3331",833,3,1,0.505,0.52
"3332",833,4,1,0.51,0.52
"3333",834,1,1,0.535,0.5
"3334",834,2,1,0.445,0.5
"3335",834,3,1,0.55,0.5
"3336",834,4,1,0.465,0.5
"3337",835,1,1,0.51,0.5175
"3338",835,2,1,0.455,0.5175
"3339",835,3,1,0.545,0.5175
"3340",835,4,1,0.525,0.5175
"3341",836,1,1,0.475,0.48
"3342",836,2,1,0.48,0.48
"3343",836,3,1,0.52,0.48
"3344",836,4,1,0.48,0.48
"3345",837,1,1,0.535,0.54
"3346",837,2,1,0.545,0.54
"3347",837,3,1,0.565,0.54
"3348",837,4,1,0.46,0.54
"3349",838,1,1,0.53,0.5175
"3350",838,2,1,0.495,0.5175
"3351",838,3,1,0.55,0.5175
"3352",838,4,1,0.505,0.5175
"3353",839,1,1,0.525,0.525
"3354",839,2,1,0.525,0.525
"3355",839,3,1,0.525,0.525
"3356",839,4,1,0.51,0.525
"3357",840,1,1,0.48,0.5025
"3358",840,2,1,0.525,0.5025
"3359",840,3,1,0.48,0.5025
"3360",840,4,1,0.525,0.5025
"3361",841,1,1,0.48,0.47
"3362",841,2,1,0.42,0.47
"3363",841,3,1,0.495,0.47
"3364",841,4,1,0.46,0.47
"3365",842,1,1,0.55,0.5175
"3366",842,2,1,0.485,0.5175
"3367",842,3,1,0.55,0.5175
"3368",842,4,1,0.465,0.5175
"3369",843,1,1,0.5,0.48
"3370",843,2,1,0.405,0.48
"3371",843,3,1,0.49,0.48
"3372",843,4,1,0.47,0.48
"3373",844,1,1,0.52,0.4925
"3374",844,2,1,0.42,0.4925
"3375",844,3,1,0.53,0.4925
"3376",844,4,1,0.465,0.4925
"3377",845,1,1,0.49,0.485
"3378",845,2,1,0.47,0.485
"3379",845,3,1,0.525,0.485
"3380",845,4,1,0.48,0.485
"3381",846,1,1,0.5,0.5
"3382",846,2,1,0.5,0.5
"3383",846,3,1,0.52,0.5
"3384",846,4,1,0.46,0.5
"3385",847,1,1,0.535,0.48
"3386",847,2,1,0.475,0.48
"3387",847,3,1,0.455,0.48
"3388",847,4,1,0.485,0.48
"3389",848,1,1,0.485,0.495
"3390",848,2,1,0.465,0.495
"3391",848,3,1,0.525,0.495
"3392",848,4,1,0.505,0.495
"3393",849,1,1,0.555,0.515
"3394",849,2,1,0.515,0.515
"3395",849,3,1,0.515,0.515
"3396",849,4,1,0.44,0.515
"3397",850,1,1,0.475,0.4675
"3398",850,2,1,0.435,0.4675
"3399",850,3,1,0.47,0.4675
"3400",850,4,1,0.465,0.4675
"3401",851,1,1,0.54,0.4825
"3402",851,2,1,0.42,0.4825
"3403",851,3,1,0.615,0.4825
"3404",851,4,1,0.425,0.4825
"3405",852,1,1,0.475,0.485
"3406",852,2,1,0.495,0.485
"3407",852,3,1,0.515,0.485
"3408",852,4,1,0.425,0.485
"3409",853,1,1,0.47,0.4825
"3410",853,2,1,0.405,0.4825
"3411",853,3,1,0.515,0.4825
"3412",853,4,1,0.495,0.4825
"3413",854,1,1,0.5,0.485
"3414",854,2,1,0.46,0.485
"3415",854,3,1,0.54,0.485
"3416",854,4,1,0.47,0.485
"3417",855,1,1,0.5,0.4525
"3418",855,2,1,0.43,0.4525
"3419",855,3,1,0.435,0.4525
"3420",855,4,1,0.47,0.4525
"3421",856,1,1,0.545,0.51
"3422",856,2,1,0.44,0.51
"3423",856,3,1,0.51,0.51
"3424",856,4,1,0.51,0.51
"3425",857,1,1,0.51,0.485
"3426",857,2,1,0.47,0.485
"3427",857,3,1,0.5,0.485
"3428",857,4,1,0.44,0.485
"3429",858,1,1,0.53,0.5025
"3430",858,2,1,0.48,0.5025
"3431",858,3,1,0.525,0.5025
"3432",858,4,1,0.47,0.5025
"3433",859,1,1,0.53,0.5275
"3434",859,2,1,0.545,0.5275
"3435",859,3,1,0.525,0.5275
"3436",859,4,1,0.48,0.5275
"3437",860,1,1,0.54,0.47
"3438",860,2,1,0.455,0.47
"3439",860,3,1,0.485,0.47
"3440",860,4,1,0.415,0.47
"3441",861,1,1,0.48,0.47
"3442",861,2,1,0.46,0.47
"3443",861,3,1,0.525,0.47
"3444",861,4,1,0.445,0.47
"3445",862,1,1,0.5,0.47
"3446",862,2,1,0.435,0.47
"3447",862,3,1,0.44,0.47
"3448",862,4,1,0.505,0.47
"3449",863,1,1,0.5,0.5075
"3450",863,2,1,0.475,0.5075
"3451",863,3,1,0.56,0.5075
"3452",863,4,1,0.515,0.5075
"3453",864,1,1,0.5,0.495
"3454",864,2,1,0.45,0.495
"3455",864,3,1,0.55,0.495
"3456",864,4,1,0.49,0.495
"3457",865,1,1,0.56,0.5375
"3458",865,2,1,0.46,0.5375
"3459",865,3,1,0.62,0.5375
"3460",865,4,1,0.515,0.5375
"3461",866,1,1,0.555,0.53
"3462",866,2,1,0.53,0.53
"3463",866,3,1,0.53,0.53
"3464",866,4,1,0.52,0.53
"3465",867,1,1,0.51,0.51
"3466",867,2,1,0.53,0.51
"3467",867,3,1,0.51,0.51
"3468",867,4,1,0.485,0.51
"3469",868,1,1,0.54,0.5225
"3470",868,2,1,0.495,0.5225
"3471",868,3,1,0.56,0.5225
"3472",868,4,1,0.505,0.5225
"3473",869,1,1,0.53,0.49
"3474",869,2,1,0.475,0.49
"3475",869,3,1,0.485,0.49
"3476",869,4,1,0.495,0.49
"3477",870,1,1,0.55,0.5225
"3478",870,2,1,0.42,0.5225
"3479",870,3,1,0.575,0.5225
"3480",870,4,1,0.495,0.5225
"3481",871,1,1,0.52,0.495
"3482",871,2,1,0.43,0.495
"3483",871,3,1,0.535,0.495
"3484",871,4,1,0.47,0.495
"3485",872,1,1,0.485,0.5075
"3486",872,2,1,0.51,0.5075
"3487",872,3,1,0.525,0.5075
"3488",872,4,1,0.505,0.5075
"3489",873,1,1,0.465,0.485
"3490",873,2,1,0.53,0.485
"3491",873,3,1,0.505,0.485
"3492",873,4,1,0.41,0.485
"3493",874,1,1,0.51,0.485
"3494",874,2,1,0.465,0.485
"3495",874,3,1,0.5,0.485
"3496",874,4,1,0.47,0.485
"3497",875,1,1,0.525,0.5025
"3498",875,2,1,0.48,0.5025
"3499",875,3,1,0.565,0.5025
"3500",875,4,1,0.465,0.5025
"3501",876,1,1,0.51,0.4925
"3502",876,2,1,0.475,0.4925
"3503",876,3,1,0.525,0.4925
"3504",876,4,1,0.445,0.4925
"3505",877,1,1,0.515,0.495
"3506",877,2,1,0.475,0.495
"3507",877,3,1,0.555,0.495
"3508",877,4,1,0.465,0.495
"3509",878,1,1,0.485,0.4725
"3510",878,2,1,0.46,0.4725
"3511",878,3,1,0.52,0.4725
"3512",878,4,1,0.455,0.4725
"3513",879,1,1,0.46,0.4875
"3514",879,2,1,0.555,0.4875
"3515",879,3,1,0.49,0.4875
"3516",879,4,1,0.485,0.4875
"3517",880,1,1,0.555,0.48
"3518",880,2,1,0.475,0.48
"3519",880,3,1,0.485,0.48
"3520",880,4,1,0.44,0.48
"3521",881,1,1,0.525,0.535
"3522",881,2,1,0.545,0.535
"3523",881,3,1,0.525,0.535
"3524",881,4,1,0.545,0.535
"3525",882,1,1,0.57,0.52
"3526",882,2,1,0.5,0.52
"3527",882,3,1,0.54,0.52
"3528",882,4,1,0.49,0.52
"3529",883,1,1,0.495,0.5025
"3530",883,2,1,0.415,0.5025
"3531",883,3,1,0.51,0.5025
"3532",883,4,1,0.54,0.5025
"3533",884,1,1,0.485,0.495
"3534",884,2,1,0.42,0.495
"3535",884,3,1,0.545,0.495
"3536",884,4,1,0.505,0.495
"3537",885,1,1,0.515,0.4975
"3538",885,2,1,0.57,0.4975
"3539",885,3,1,0.48,0.4975
"3540",885,4,1,0.46,0.4975
"3541",886,1,1,0.535,0.5275
"3542",886,2,1,0.57,0.5275
"3543",886,3,1,0.51,0.5275
"3544",886,4,1,0.52,0.5275
"3545",887,1,1,0.54,0.5325
"3546",887,2,1,0.505,0.5325
"3547",887,3,1,0.54,0.5325
"3548",887,4,1,0.525,0.5325
"3549",888,1,1,0.47,0.505
"3550",888,2,1,0.52,0.505
"3551",888,3,1,0.52,0.505
"3552",888,4,1,0.49,0.505
"3553",889,1,1,0.51,0.5025
"3554",889,2,1,0.495,0.5025
"3555",889,3,1,0.525,0.5025
"3556",889,4,1,0.48,0.5025
"3557",890,1,1,0.54,0.4875
"3558",890,2,1,0.455,0.4875
"3559",890,3,1,0.52,0.4875
"3560",890,4,1,0.43,0.4875
"3561",891,1,1,0.555,0.4875
"3562",891,2,1,0.475,0.4875
"3563",891,3,1,0.5,0.4875
"3564",891,4,1,0.45,0.4875
"3565",892,1,1,0.53,0.5025
"3566",892,2,1,0.475,0.5025
"3567",892,3,1,0.535,0.5025
"3568",892,4,1,0.45,0.5025
"3569",893,1,1,0.505,0.51
"3570",893,2,1,0.515,0.51
"3571",893,3,1,0.575,0.51
"3572",893,4,1,0.48,0.51
"3573",894,1,1,0.53,0.5175
"3574",894,2,1,0.505,0.5175
"3575",894,3,1,0.575,0.5175
"3576",894,4,1,0.455,0.5175
"3577",895,1,1,0.585,0.525
"3578",895,2,1,0.525,0.525
"3579",895,3,1,0.525,0.525
"3580",895,4,1,0.475,0.525
"3581",896,1,1,0.535,0.51
"3582",896,2,1,0.465,0.51
"3583",896,3,1,0.575,0.51
"3584",896,4,1,0.485,0.51
"3585",897,1,1,0.535,0.4875
"3586",897,2,1,0.485,0.4875
"3587",897,3,1,0.49,0.4875
"3588",897,4,1,0.485,0.4875
"3589",898,1,1,0.565,0.49
"3590",898,2,1,0.42,0.49
"3591",898,3,1,0.555,0.49
"3592",898,4,1,0.425,0.49
"3593",899,1,1,0.52,0.46
"3594",899,2,1,0.46,0.46
"3595",899,3,1,0.435,0.46
"3596",899,4,1,0.46,0.46
"3597",900,1,1,0.575,0.5275
"3598",900,2,1,0.525,0.5275
"3599",900,3,1,0.53,0.5275
"3600",900,4,1,0.405,0.5275
"3601",901,1,1,0.51,0.54
"3602",901,2,1,0.57,0.54
"3603",901,3,1,0.54,0.54
"3604",901,4,1,0.54,0.54
"3605",902,1,1,0.49,0.4925
"3606",902,2,1,0.535,0.4925
"3607",902,3,1,0.455,0.4925
"3608",902,4,1,0.495,0.4925
"3609",903,1,1,0.51,0.505
"3610",903,2,1,0.5,0.505
"3611",903,3,1,0.52,0.505
"3612",903,4,1,0.48,0.505
"3613",904,1,1,0.52,0.4925
"3614",904,2,1,0.43,0.4925
"3615",904,3,1,0.525,0.4925
"3616",904,4,1,0.465,0.4925
"3617",905,1,1,0.52,0.51
"3618",905,2,1,0.49,0.51
"3619",905,3,1,0.515,0.51
"3620",905,4,1,0.505,0.51
"3621",906,1,1,0.56,0.5575
"3622",906,2,1,0.555,0.5575
"3623",906,3,1,0.575,0.5575
"3624",906,4,1,0.475,0.5575
"3625",907,1,1,0.48,0.5075
"3626",907,2,1,0.525,0.5075
"3627",907,3,1,0.56,0.5075
"3628",907,4,1,0.49,0.5075
"3629",908,1,1,0.495,0.515
"3630",908,2,1,0.475,0.515
"3631",908,3,1,0.535,0.515
"3632",908,4,1,0.535,0.515
"3633",909,1,1,0.505,0.4825
"3634",909,2,1,0.51,0.4825
"3635",909,3,1,0.46,0.4825
"3636",909,4,1,0.405,0.4825
"3637",910,1,1,0.5,0.485
"3638",910,2,1,0.47,0.485
"3639",910,3,1,0.425,0.485
"3640",910,4,1,0.515,0.485
"3641",911,1,1,0.475,0.47
"3642",911,2,1,0.495,0.47
"3643",911,3,1,0.445,0.47
"3644",911,4,1,0.465,0.47
"3645",912,1,1,0.545,0.545
"3646",912,2,1,0.545,0.545
"3647",912,3,1,0.55,0.545
"3648",912,4,1,0.505,0.545
"3649",913,1,1,0.55,0.49
"3650",913,2,1,0.47,0.49
"3651",913,3,1,0.51,0.49
"3652",913,4,1,0.445,0.49
"3653",914,1,1,0.56,0.54
"3654",914,2,1,0.625,0.54
"3655",914,3,1,0.425,0.54
"3656",914,4,1,0.52,0.54
"3657",915,1,1,0.49,0.4525
"3658",915,2,1,0.46,0.4525
"3659",915,3,1,0.445,0.4525
"3660",915,4,1,0.44,0.4525
"3661",916,1,1,0.53,0.48
"3662",916,2,1,0.465,0.48
"3663",916,3,1,0.495,0.48
"3664",916,4,1,0.42,0.48
"3665",917,1,1,0.56,0.525
"3666",917,2,1,0.49,0.525
"3667",917,3,1,0.6,0.525
"3668",917,4,1,0.47,0.525
"3669",918,1,1,0.54,0.5025
"3670",918,2,1,0.465,0.5025
"3671",918,3,1,0.56,0.5025
"3672",918,4,1,0.435,0.5025
"3673",919,1,1,0.505,0.4975
"3674",919,2,1,0.51,0.4975
"3675",919,3,1,0.49,0.4975
"3676",919,4,1,0.47,0.4975
"3677",920,1,1,0.565,0.5175
"3678",920,2,1,0.44,0.5175
"3679",920,3,1,0.52,0.5175
"3680",920,4,1,0.515,0.5175
"3681",921,1,1,0.515,0.5
"3682",921,2,1,0.55,0.5
"3683",921,3,1,0.475,0.5
"3684",921,4,1,0.485,0.5
"3685",922,1,1,0.585,0.5025
"3686",922,2,1,0.445,0.5025
"3687",922,3,1,0.515,0.5025
"3688",922,4,1,0.49,0.5025
"3689",923,1,1,0.545,0.49
"3690",923,2,1,0.49,0.49
"3691",923,3,1,0.49,0.49
"3692",923,4,1,0.48,0.49
"3693",924,1,1,0.52,0.53
"3694",924,2,1,0.54,0.53
"3695",924,3,1,0.54,0.53
"3696",924,4,1,0.47,0.53
"3697",925,1,1,0.55,0.515
"3698",925,2,1,0.5,0.515
"3699",925,3,1,0.53,0.515
"3700",925,4,1,0.475,0.515
"3701",926,1,1,0.5,0.4825
"3702",926,2,1,0.465,0.4825
"3703",926,3,1,0.53,0.4825
"3704",926,4,1,0.44,0.4825
"3705",927,1,1,0.535,0.49
"3706",927,2,1,0.455,0.49
"3707",927,3,1,0.525,0.49
"3708",927,4,1,0.45,0.49
"3709",928,1,1,0.525,0.5175
"3710",928,2,1,0.47,0.5175
"3711",928,3,1,0.55,0.5175
"3712",928,4,1,0.51,0.5175
"3713",929,1,1,0.505,0.485
"3714",929,2,1,0.465,0.485
"3715",929,3,1,0.54,0.485
"3716",929,4,1,0.45,0.485
"3717",930,1,1,0.515,0.51
"3718",930,2,1,0.505,0.51
"3719",930,3,1,0.52,0.51
"3720",930,4,1,0.42,0.51
"3721",931,1,1,0.55,0.53
"3722",931,2,1,0.51,0.53
"3723",931,3,1,0.595,0.53
"3724",931,4,1,0.47,0.53
"3725",932,1,1,0.515,0.4975
"3726",932,2,1,0.48,0.4975
"3727",932,3,1,0.52,0.4975
"3728",932,4,1,0.435,0.4975
"3729",933,1,1,0.575,0.5075
"3730",933,2,1,0.45,0.5075
"3731",933,3,1,0.535,0.5075
"3732",933,4,1,0.48,0.5075
"3733",934,1,1,0.51,0.5175
"3734",934,2,1,0.525,0.5175
"3735",934,3,1,0.545,0.5175
"3736",934,4,1,0.485,0.5175
"3737",935,1,1,0.515,0.52
"3738",935,2,1,0.485,0.52
"3739",935,3,1,0.545,0.52
"3740",935,4,1,0.525,0.52
"3741",936,1,1,0.59,0.4675
"3742",936,2,1,0.46,0.4675
"3743",936,3,1,0.475,0.4675
"3744",936,4,1,0.46,0.4675
"3745",937,1,1,0.545,0.53
"3746",937,2,1,0.445,0.53
"3747",937,3,1,0.535,0.53
"3748",937,4,1,0.525,0.53
"3749",938,1,1,0.6,0.52
"3750",938,2,1,0.5,0.52
"3751",938,3,1,0.54,0.52
"3752",938,4,1,0.475,0.52
"3753",939,1,1,0.51,0.4725
"3754",939,2,1,0.475,0.4725
"3755",939,3,1,0.47,0.4725
"3756",939,4,1,0.45,0.4725
"3757",940,1,1,0.485,0.49
"3758",940,2,1,0.49,0.49
"3759",940,3,1,0.51,0.49
"3760",940,4,1,0.49,0.49
"3761",941,1,1,0.53,0.5125
"3762",941,2,1,0.43,0.5125
"3763",941,3,1,0.495,0.5125
"3764",941,4,1,0.555,0.5125
"3765",942,1,1,0.545,0.49
"3766",942,2,1,0.51,0.49
"3767",942,3,1,0.465,0.49
"3768",942,4,1,0.47,0.49
"3769",943,1,1,0.5,0.5075
"3770",943,2,1,0.495,0.5075
"3771",943,3,1,0.515,0.5075
"3772",943,4,1,0.53,0.5075
"3773",944,1,1,0.535,0.5025
"3774",944,2,1,0.505,0.5025
"3775",944,3,1,0.5,0.5025
"3776",944,4,1,0.44,0.5025
"3777",945,1,1,0.545,0.4975
"3778",945,2,1,0.475,0.4975
"3779",945,3,1,0.52,0.4975
"3780",945,4,1,0.47,0.4975
"3781",946,1,1,0.5,0.4875
"3782",946,2,1,0.465,0.4875
"3783",946,3,1,0.525,0.4875
"3784",946,4,1,0.475,0.4875
"3785",947,1,1,0.51,0.485
"3786",947,2,1,0.385,0.485
"3787",947,3,1,0.56,0.485
"3788",947,4,1,0.46,0.485
"3789",948,1,1,0.465,0.47
"3790",948,2,1,0.46,0.47
"3791",948,3,1,0.475,0.47
"3792",948,4,1,0.48,0.47
"3793",949,1,1,0.46,0.4575
"3794",949,2,1,0.455,0.4575
"3795",949,3,1,0.44,0.4575
"3796",949,4,1,0.465,0.4575
"3797",950,1,1,0.54,0.515
"3798",950,2,1,0.51,0.515
"3799",950,3,1,0.52,0.515
"3800",950,4,1,0.465,0.515
"3801",951,1,1,0.45,0.515
"3802",951,2,1,0.55,0.515
"3803",951,3,1,0.53,0.515
"3804",951,4,1,0.5,0.515
"3805",952,1,1,0.495,0.5475
"3806",952,2,1,0.545,0.5475
"3807",952,3,1,0.59,0.5475
"3808",952,4,1,0.55,0.5475
"3809",953,1,1,0.535,0.5075
"3810",953,2,1,0.485,0.5075
"3811",953,3,1,0.495,0.5075
"3812",953,4,1,0.52,0.5075
"3813",954,1,1,0.545,0.5125
"3814",954,2,1,0.48,0.5125
"3815",954,3,1,0.56,0.5125
"3816",954,4,1,0.465,0.5125
"3817",955,1,1,0.59,0.51
"3818",955,2,1,0.475,0.51
"3819",955,3,1,0.54,0.51
"3820",955,4,1,0.48,0.51
"3821",956,1,1,0.515,0.5075
"3822",956,2,1,0.485,0.5075
"3823",956,3,1,0.535,0.5075
"3824",956,4,1,0.5,0.5075
"3825",957,1,1,0.545,0.5075
